genome_id	locus_tag	location	start	end	nearest_kps_tag	nearest_kps_loc	nearest_kps_dist	ipr_description	db_hit_description
GCF_005386085.1_ASM538608v1_genomic	K110_8	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase, domain 2	-
GCF_005386085.1_ASM538608v1_genomic	K110_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal domain superfamily	UDP-glucose/GDP-mannose dehydrogenase C-terminal domain
GCF_005386085.1_ASM538608v1_genomic	K110_8	3845..5011	3845	5011	KpsF	132945..133928	127933	NAD(P)-binding domain superfamily	NAD(P)-binding Rossmann-fold domains
GCF_005386085.1_ASM538608v1_genomic	K110_8	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-glucose 6-dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K110_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose 6-dehydrogenase, bacterial type	UDPglc_DH_bac
GCF_005386085.1_ASM538608v1_genomic	K110_8	3845..5011	3845	5011	KpsF	132945..133928	127933	-	-
GCF_005386085.1_ASM538608v1_genomic	K110_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, N-terminal	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
GCF_005386085.1_ASM538608v1_genomic	K110_8	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily	6-phosphogluconate dehydrogenase C-terminal domain-like
GCF_005386085.1_ASM538608v1_genomic	K110_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, dimerisation	UDP-glucose/GDP-mannose dehydrogenase family, central domain
GCF_005386085.1_ASM538608v1_genomic	K110_8	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-GLUCOSE 6-DEHYDROGENASE TUAD
GCF_005386085.1_ASM538608v1_genomic	K110_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	UDPG_MGDP_dh_C_a_2_a
GCF_005386085.1_ASM538608v1_genomic	K114_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	nucleotide sugar dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K114_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	UDPglc_GDPman_dh
GCF_005386085.1_ASM538608v1_genomic	K114_8	3845..5011	3845	5011	KpsF	132945..133928	127933	-	-
GCF_005386085.1_ASM538608v1_genomic	K114_8	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-GLUCOSE 6-DEHYDROGENASE TUAD
GCF_005386085.1_ASM538608v1_genomic	K114_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, dimerisation	UDP-glucose/GDP-mannose dehydrogenase family, central domain
GCF_005386085.1_ASM538608v1_genomic	K114_8	3845..5011	3845	5011	KpsF	132945..133928	127933	NAD(P)-binding domain superfamily	NAD(P)-binding Rossmann-fold domains
GCF_005386085.1_ASM538608v1_genomic	K114_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	UDPG_MGDP_dh_C_a_2_a
GCF_005386085.1_ASM538608v1_genomic	K114_8	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-glucose 6-dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K114_8	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase, domain 2	-
GCF_005386085.1_ASM538608v1_genomic	K114_8	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily	6-phosphogluconate dehydrogenase C-terminal domain-like
GCF_005386085.1_ASM538608v1_genomic	K114_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose 6-dehydrogenase, bacterial type	UDPglc_DH_bac
GCF_005386085.1_ASM538608v1_genomic	K114_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal domain superfamily	UDP-glucose/GDP-mannose dehydrogenase C-terminal domain
GCF_005386085.1_ASM538608v1_genomic	K114_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, N-terminal	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
GCF_005386085.1_ASM538608v1_genomic	K115_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	nucleotide sugar dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K115_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	UDPglc_GDPman_dh
GCF_005386085.1_ASM538608v1_genomic	K115_8	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase, domain 2	-
GCF_005386085.1_ASM538608v1_genomic	K115_8	3845..5011	3845	5011	KpsF	132945..133928	127933	NAD(P)-binding domain superfamily	NAD(P)-binding Rossmann-fold domains
GCF_005386085.1_ASM538608v1_genomic	K115_8	3845..5011	3845	5011	KpsF	132945..133928	127933	-	-
GCF_005386085.1_ASM538608v1_genomic	K115_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, N-terminal	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
GCF_005386085.1_ASM538608v1_genomic	K115_8	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-GLUCOSE 6-DEHYDROGENASE TUAD
GCF_005386085.1_ASM538608v1_genomic	K115_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose 6-dehydrogenase, bacterial type	UDPglc_DH_bac
GCF_005386085.1_ASM538608v1_genomic	K115_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, dimerisation	UDP-glucose/GDP-mannose dehydrogenase family, central domain
GCF_005386085.1_ASM538608v1_genomic	K115_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal domain superfamily	UDP-glucose/GDP-mannose dehydrogenase C-terminal domain
GCF_005386085.1_ASM538608v1_genomic	K115_8	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily	6-phosphogluconate dehydrogenase C-terminal domain-like
GCF_005386085.1_ASM538608v1_genomic	K115_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	UDPG_MGDP_dh_C_a_2_a
GCF_005386085.1_ASM538608v1_genomic	K129_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	nucleotide sugar dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K129_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	UDPglc_GDPman_dh
GCF_005386085.1_ASM538608v1_genomic	K129_9	3845..5011	3845	5011	KpsF	132945..133928	127933	NAD(P)-binding domain superfamily	NAD(P)-binding Rossmann-fold domains
GCF_005386085.1_ASM538608v1_genomic	K129_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal domain superfamily	UDP-glucose/GDP-mannose dehydrogenase C-terminal domain
GCF_005386085.1_ASM538608v1_genomic	K129_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose 6-dehydrogenase, bacterial type	UDPglc_DH_bac
GCF_005386085.1_ASM538608v1_genomic	K129_9	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase, domain 2	-
GCF_005386085.1_ASM538608v1_genomic	K129_9	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily	6-phosphogluconate dehydrogenase C-terminal domain-like
GCF_005386085.1_ASM538608v1_genomic	K129_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-glucose 6-dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K129_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, N-terminal	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
GCF_005386085.1_ASM538608v1_genomic	K129_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	-
GCF_005386085.1_ASM538608v1_genomic	K129_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	UDPG_MGDP_dh_C_a_2_a
GCF_005386085.1_ASM538608v1_genomic	K129_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-GLUCOSE 6-DEHYDROGENASE TUAD
GCF_005386085.1_ASM538608v1_genomic	K129_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, dimerisation	UDP-glucose/GDP-mannose dehydrogenase family, central domain
GCF_005386085.1_ASM538608v1_genomic	K133_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	UDPglc_GDPman_dh
GCF_005386085.1_ASM538608v1_genomic	K133_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	nucleotide sugar dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K133_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal domain superfamily	UDP-glucose/GDP-mannose dehydrogenase C-terminal domain
GCF_005386085.1_ASM538608v1_genomic	K133_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose 6-dehydrogenase, bacterial type	UDPglc_DH_bac
GCF_005386085.1_ASM538608v1_genomic	K133_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, N-terminal	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
GCF_005386085.1_ASM538608v1_genomic	K133_9	3845..5011	3845	5011	KpsF	132945..133928	127933	NAD(P)-binding domain superfamily	NAD(P)-binding Rossmann-fold domains
GCF_005386085.1_ASM538608v1_genomic	K133_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-glucose 6-dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K133_9	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily	6-phosphogluconate dehydrogenase C-terminal domain-like
GCF_005386085.1_ASM538608v1_genomic	K133_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	-
GCF_005386085.1_ASM538608v1_genomic	K133_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	UDPG_MGDP_dh_C_a_2_a
GCF_005386085.1_ASM538608v1_genomic	K133_9	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase, domain 2	-
GCF_005386085.1_ASM538608v1_genomic	K133_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-GLUCOSE 6-DEHYDROGENASE TUAD
GCF_005386085.1_ASM538608v1_genomic	K133_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, dimerisation	UDP-glucose/GDP-mannose dehydrogenase family, central domain
GCF_005386085.1_ASM538608v1_genomic	K134_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	UDPglc_GDPman_dh
GCF_005386085.1_ASM538608v1_genomic	K134_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	nucleotide sugar dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K134_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose 6-dehydrogenase, bacterial type	UDPglc_DH_bac
GCF_005386085.1_ASM538608v1_genomic	K134_8	3845..5011	3845	5011	KpsF	132945..133928	127933	-	-
GCF_005386085.1_ASM538608v1_genomic	K134_8	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily	6-phosphogluconate dehydrogenase C-terminal domain-like
GCF_005386085.1_ASM538608v1_genomic	K134_8	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-glucose 6-dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K134_8	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase, domain 2	-
GCF_005386085.1_ASM538608v1_genomic	K134_8	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-GLUCOSE 6-DEHYDROGENASE TUAD
GCF_005386085.1_ASM538608v1_genomic	K134_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, dimerisation	UDP-glucose/GDP-mannose dehydrogenase family, central domain
GCF_005386085.1_ASM538608v1_genomic	K134_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, N-terminal	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
GCF_005386085.1_ASM538608v1_genomic	K134_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	UDPG_MGDP_dh_C_a_2_a
GCF_005386085.1_ASM538608v1_genomic	K134_8	3845..5011	3845	5011	KpsF	132945..133928	127933	NAD(P)-binding domain superfamily	NAD(P)-binding Rossmann-fold domains
GCF_005386085.1_ASM538608v1_genomic	K134_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal domain superfamily	UDP-glucose/GDP-mannose dehydrogenase C-terminal domain
GCF_005386085.1_ASM538608v1_genomic	K138_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	nucleotide sugar dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K138_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	UDPglc_GDPman_dh
GCF_005386085.1_ASM538608v1_genomic	K138_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, dimerisation	UDP-glucose/GDP-mannose dehydrogenase family, central domain
GCF_005386085.1_ASM538608v1_genomic	K138_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal domain superfamily	UDP-glucose/GDP-mannose dehydrogenase C-terminal domain
GCF_005386085.1_ASM538608v1_genomic	K138_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	-
GCF_005386085.1_ASM538608v1_genomic	K138_9	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase, domain 2	-
GCF_005386085.1_ASM538608v1_genomic	K138_9	3845..5011	3845	5011	KpsF	132945..133928	127933	NAD(P)-binding domain superfamily	NAD(P)-binding Rossmann-fold domains
GCF_005386085.1_ASM538608v1_genomic	K138_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-GLUCOSE 6-DEHYDROGENASE TUAD
GCF_005386085.1_ASM538608v1_genomic	K138_9	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily	6-phosphogluconate dehydrogenase C-terminal domain-like
GCF_005386085.1_ASM538608v1_genomic	K138_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-glucose 6-dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K138_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	UDPG_MGDP_dh_C_a_2_a
GCF_005386085.1_ASM538608v1_genomic	K138_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose 6-dehydrogenase, bacterial type	UDPglc_DH_bac
GCF_005386085.1_ASM538608v1_genomic	K138_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, N-terminal	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
GCF_005386085.1_ASM538608v1_genomic	K142_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	UDPglc_GDPman_dh
GCF_005386085.1_ASM538608v1_genomic	K142_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	nucleotide sugar dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K142_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, dimerisation	UDP-glucose/GDP-mannose dehydrogenase family, central domain
GCF_005386085.1_ASM538608v1_genomic	K142_9	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase, domain 2	-
GCF_005386085.1_ASM538608v1_genomic	K142_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	-
GCF_005386085.1_ASM538608v1_genomic	K142_9	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily	6-phosphogluconate dehydrogenase C-terminal domain-like
GCF_005386085.1_ASM538608v1_genomic	K142_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	UDPG_MGDP_dh_C_a_2_a
GCF_005386085.1_ASM538608v1_genomic	K142_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal domain superfamily	UDP-glucose/GDP-mannose dehydrogenase C-terminal domain
GCF_005386085.1_ASM538608v1_genomic	K142_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-glucose 6-dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K142_9	3845..5011	3845	5011	KpsF	132945..133928	127933	NAD(P)-binding domain superfamily	NAD(P)-binding Rossmann-fold domains
GCF_005386085.1_ASM538608v1_genomic	K142_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose 6-dehydrogenase, bacterial type	UDPglc_DH_bac
GCF_005386085.1_ASM538608v1_genomic	K142_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-GLUCOSE 6-DEHYDROGENASE TUAD
GCF_005386085.1_ASM538608v1_genomic	K142_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, N-terminal	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
GCF_005386085.1_ASM538608v1_genomic	K144_10	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	UDPglc_GDPman_dh
GCF_005386085.1_ASM538608v1_genomic	K144_10	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	nucleotide sugar dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K144_10	3845..5011	3845	5011	KpsF	132945..133928	127933	NAD(P)-binding domain superfamily	NAD(P)-binding Rossmann-fold domains
GCF_005386085.1_ASM538608v1_genomic	K144_10	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-glucose 6-dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K144_10	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily	6-phosphogluconate dehydrogenase C-terminal domain-like
GCF_005386085.1_ASM538608v1_genomic	K144_10	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal domain superfamily	UDP-glucose/GDP-mannose dehydrogenase C-terminal domain
GCF_005386085.1_ASM538608v1_genomic	K144_10	3845..5011	3845	5011	KpsF	132945..133928	127933	-	-
GCF_005386085.1_ASM538608v1_genomic	K144_10	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	UDPG_MGDP_dh_C_a_2_a
GCF_005386085.1_ASM538608v1_genomic	K144_10	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, N-terminal	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
GCF_005386085.1_ASM538608v1_genomic	K144_10	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, dimerisation	UDP-glucose/GDP-mannose dehydrogenase family, central domain
GCF_005386085.1_ASM538608v1_genomic	K144_10	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose 6-dehydrogenase, bacterial type	UDPglc_DH_bac
GCF_005386085.1_ASM538608v1_genomic	K144_10	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-GLUCOSE 6-DEHYDROGENASE TUAD
GCF_005386085.1_ASM538608v1_genomic	K144_10	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase, domain 2	-
GCF_005386085.1_ASM538608v1_genomic	K145_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	nucleotide sugar dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K145_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	UDPglc_GDPman_dh
GCF_005386085.1_ASM538608v1_genomic	K145_9	3845..5011	3845	5011	KpsF	132945..133928	127933	NAD(P)-binding domain superfamily	NAD(P)-binding Rossmann-fold domains
GCF_005386085.1_ASM538608v1_genomic	K145_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-glucose 6-dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K145_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, N-terminal	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
GCF_005386085.1_ASM538608v1_genomic	K145_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	-
GCF_005386085.1_ASM538608v1_genomic	K145_9	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily	6-phosphogluconate dehydrogenase C-terminal domain-like
GCF_005386085.1_ASM538608v1_genomic	K145_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose 6-dehydrogenase, bacterial type	UDPglc_DH_bac
GCF_005386085.1_ASM538608v1_genomic	K145_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-GLUCOSE 6-DEHYDROGENASE TUAD
GCF_005386085.1_ASM538608v1_genomic	K145_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	UDPG_MGDP_dh_C_a_2_a
GCF_005386085.1_ASM538608v1_genomic	K145_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, dimerisation	UDP-glucose/GDP-mannose dehydrogenase family, central domain
GCF_005386085.1_ASM538608v1_genomic	K145_9	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase, domain 2	-
GCF_005386085.1_ASM538608v1_genomic	K145_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal domain superfamily	UDP-glucose/GDP-mannose dehydrogenase C-terminal domain
GCF_005386085.1_ASM538608v1_genomic	K146_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	UDPglc_GDPman_dh
GCF_005386085.1_ASM538608v1_genomic	K146_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	nucleotide sugar dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K146_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal domain superfamily	UDP-glucose/GDP-mannose dehydrogenase C-terminal domain
GCF_005386085.1_ASM538608v1_genomic	K146_8	3845..5011	3845	5011	KpsF	132945..133928	127933	-	-
GCF_005386085.1_ASM538608v1_genomic	K146_8	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily	6-phosphogluconate dehydrogenase C-terminal domain-like
GCF_005386085.1_ASM538608v1_genomic	K146_8	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase, domain 2	-
GCF_005386085.1_ASM538608v1_genomic	K146_8	3845..5011	3845	5011	KpsF	132945..133928	127933	NAD(P)-binding domain superfamily	NAD(P)-binding Rossmann-fold domains
GCF_005386085.1_ASM538608v1_genomic	K146_8	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-glucose 6-dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K146_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose 6-dehydrogenase, bacterial type	UDPglc_DH_bac
GCF_005386085.1_ASM538608v1_genomic	K146_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	UDPG_MGDP_dh_C_a_2_a
GCF_005386085.1_ASM538608v1_genomic	K146_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, dimerisation	UDP-glucose/GDP-mannose dehydrogenase family, central domain
GCF_005386085.1_ASM538608v1_genomic	K146_8	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, N-terminal	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
GCF_005386085.1_ASM538608v1_genomic	K146_8	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-GLUCOSE 6-DEHYDROGENASE TUAD
GCF_005386085.1_ASM538608v1_genomic	K147_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	UDPglc_GDPman_dh
GCF_005386085.1_ASM538608v1_genomic	K147_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase	nucleotide sugar dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K147_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal domain superfamily	UDP-glucose/GDP-mannose dehydrogenase C-terminal domain
GCF_005386085.1_ASM538608v1_genomic	K147_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, dimerisation	UDP-glucose/GDP-mannose dehydrogenase family, central domain
GCF_005386085.1_ASM538608v1_genomic	K147_9	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily	6-phosphogluconate dehydrogenase C-terminal domain-like
GCF_005386085.1_ASM538608v1_genomic	K147_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-GLUCOSE 6-DEHYDROGENASE TUAD
GCF_005386085.1_ASM538608v1_genomic	K147_9	3845..5011	3845	5011	KpsF	132945..133928	127933	6-phosphogluconate dehydrogenase, domain 2	-
GCF_005386085.1_ASM538608v1_genomic	K147_9	3845..5011	3845	5011	KpsF	132945..133928	127933	-	UDP-glucose 6-dehydrogenase
GCF_005386085.1_ASM538608v1_genomic	K147_9	3845..5011	3845	5011	KpsF	132945..133928	127933	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	UDPG_MGDP_dh_C_a_2_a
